auc,ap,brier,ece,acc,bacc,f1,prec,rec,mcc,group_col,group,n
0.9882218844984803,0.9903750545506077,0.04479870464924587,0.03781837861133682,0.941747572815534,0.9430091185410334,0.9454545454545454,0.9629629629629629,0.9285714285714286,0.8836711647814078,contrast,high,103
0.9913793103448276,0.9894215226785565,0.03456757308461149,0.03632194681708098,0.9473684210526315,0.9455172413793103,0.9391304347826087,0.9473684210526315,0.9310344827586207,0.8928837434461134,contrast,medium,133
0.998792270531401,0.9970760233918129,0.011605565252366442,0.027468891201131877,0.984375,0.9722222222222222,0.9714285714285714,1.0,0.9444444444444444,0.9614311633167975,contrast,low,64
