auc,ap,brier,ece,acc,bacc,f1,prec,rec,mcc,repeat,fold
0.9779411764705882,0.9677574392039275,0.05724908934772845,0.059217071652509265,0.9166666666666666,0.9128959276018099,0.9019607843137255,0.92,0.8846153846153846,0.8300279198737096,4,3
0.9660633484162896,0.9651350615815499,0.05468422286803678,0.07726542606384916,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,4,4
0.9921436588103255,0.9895588957657924,0.03723519977378081,0.07140733572648612,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,5,0
0.9657687991021324,0.9610798187041034,0.07047500919974974,0.10192633292633295,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,5,1
0.9751131221719457,0.945681502896357,0.04714342388285426,0.06670271498049278,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,5,2
0.9609728506787331,0.9157074549017622,0.05882808089635166,0.09762499288843372,0.9,0.9027149321266968,0.8888888888888888,0.8571428571428571,0.9230769230769231,0.8000181801424892,5,3
0.9796380090497738,0.9770254255548374,0.04152130797185342,0.06441449297651404,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,5,4
0.9719416386083053,0.9707651318998837,0.06660177892151074,0.07543874244854636,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,6,0
0.9921436588103255,0.9907448107448107,0.04181416386575241,0.06495906538316035,0.9333333333333333,0.936026936026936,0.9285714285714286,0.896551724137931,0.9629629629629629,0.8681650951661232,6,1
0.9462669683257918,0.9112638924767071,0.09817223678266616,0.1203660091250671,0.8833333333333333,0.8789592760180995,0.8627450980392157,0.88,0.8461538461538461,0.7618064470073773,6,2
0.990950226244344,0.9909502262443439,0.023167560560898273,0.04583696441539577,0.9833333333333333,0.9807692307692308,0.9803921568627451,1.0,0.9615384615384616,0.9664708656063742,6,3
0.9592760180995475,0.9439283726051408,0.07098595013088192,0.08437946893829246,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,6,4
0.9433221099887766,0.9499500216645738,0.07085644123317456,0.09753227108655102,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,7,0
0.9797979797979798,0.9805748826912848,0.04324132075669774,0.07085582010582009,0.95,0.9511784511784511,0.9454545454545454,0.9285714285714286,0.9629629629629629,0.8998356431616747,7,1
