auc,ap,brier,ece,acc,bacc,f1,prec,rec,mcc,group_col,group,n
0.9683098591549295,0.7019230769230769,0.029400317631517077,0.03411863817305889,0.96,0.625,0.4,1.0,0.25,0.48976000741676007,ang_bin,0,75
0.9848484848484849,0.980737289828199,0.05547041660297929,0.08216603589784068,0.9066666666666666,0.9004329004329004,0.8888888888888888,0.9333333333333333,0.8484848484848485,0.8114737571170484,ang_bin,1,75
0.9964285714285714,0.9964285714285714,0.0295958073305678,0.051076605984458054,0.96,0.9607142857142856,0.9577464788732394,0.9444444444444444,0.9714285714285714,0.9201150588984628,ang_bin,2,75
0.9988888888888889,0.9997267759562841,0.01826025810529722,0.044580056395675305,0.9866666666666667,0.9666666666666667,0.9917355371900827,0.9836065573770492,1.0,0.9581402751608169,ang_bin,3,75
